CBSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Principal City Name,FIPS State Code,FIPS Place Code,fips_state_str,fips_place_str,fips_combined,msa,msa_name,fipstate,fipscty,county_name
30780,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,Little Rock,5,41000,05,41000,0541000,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",5.0,125.0,"Saline County, Arkansas"
30780,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,North Little Rock,5,50450,05,50450,0550450,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",5.0,45.0,"Faulkner County, Arkansas"
30780,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,North Little Rock,5,50450,05,50450,0550450,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",5.0,53.0,"Grant County, Arkansas"
30780,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,North Little Rock,5,50450,05,50450,0550450,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",5.0,85.0,"Lonoke County, Arkansas"
30780,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,North Little Rock,5,50450,05,50450,0550450,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",5.0,105.0,"Perry County, Arkansas"
30780,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,North Little Rock,5,50450,05,50450,0550450,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",5.0,119.0,"Pulaski County, Arkansas"
30780,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,North Little Rock,5,50450,05,50450,0550450,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",5.0,125.0,"Saline County, Arkansas"
30820,"Lock Haven, PA",Micropolitan Statistical Area,Lock Haven,42,44128,42,44128,4244128,30820,"Lock Haven, PA Micro Area",42.0,35.0,"Clinton County, Pennsylvania"
30860,"Logan, UT-ID",Metropolitan Statistical Area,Logan,49,45860,49,45860,4945860,30860,"Logan, UT-ID Metro Area",16.0,41.0,"Franklin County, Idaho"
30860,"Logan, UT-ID",Metropolitan Statistical Area,Logan,49,45860,49,45860,4945860,30860,"Logan, UT-ID Metro Area",49.0,5.0,"Cache County, Utah"
30900,"Logansport, IN",Micropolitan Statistical Area,Logansport,18,44658,18,44658,1844658,30900,"Logansport, IN Micro Area",18.0,17.0,"Cass County, Indiana"
30980,"Longview, TX",Metropolitan Statistical Area,Longview,48,43888,48,43888,4843888,30980,"Longview, TX Metro Area",48.0,183.0,"Gregg County, Texas"
30980,"Longview, TX",Metropolitan Statistical Area,Longview,48,43888,48,43888,4843888,30980,"Longview, TX Metro Area",48.0,203.0,"Harrison County, Texas"
30980,"Longview, TX",Metropolitan Statistical Area,Longview,48,43888,48,43888,4843888,30980,"Longview, TX Metro Area",48.0,401.0,"Rusk County, Texas"
30980,"Longview, TX",Metropolitan Statistical Area,Longview,48,43888,48,43888,4843888,30980,"Longview, TX Metro Area",48.0,459.0,"Upshur County, Texas"
31020,"Longview-Kelso, WA",Metropolitan Statistical Area,Kelso,53,35065,53,35065,5335065,31020,"Longview-Kelso, WA Metro Area",53.0,15.0,"Cowlitz County, Washington"
31020,"Longview-Kelso, WA",Metropolitan Statistical Area,Longview,53,40245,53,40245,5340245,31020,"Longview-Kelso, WA Metro Area",53.0,15.0,"Cowlitz County, Washington"
31060,"Los Alamos, NM",Micropolitan Statistical Area,Los Alamos,35,42320,35,42320,3542320,31060,"Los Alamos, NM Micro Area",35.0,28.0,"Los Alamos County, New Mexico"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Anaheim,6,2000,06,2000,062000,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Anaheim,6,2000,06,2000,062000,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Arcadia,6,2462,06,2462,062462,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Arcadia,6,2462,06,2462,062462,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Burbank,6,8954,06,8954,068954,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Burbank,6,8954,06,8954,068954,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Carson,6,11530,06,11530,0611530,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Carson,6,11530,06,11530,0611530,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Costa Mesa,6,16532,06,16532,0616532,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Costa Mesa,6,16532,06,16532,0616532,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Cypress,6,17750,06,17750,0617750,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Cypress,6,17750,06,17750,0617750,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Fountain Valley,6,25380,06,25380,0625380,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Fountain Valley,6,25380,06,25380,0625380,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Gardena,6,28168,06,28168,0628168,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Gardena,6,28168,06,28168,0628168,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Glendale,6,30000,06,30000,0630000,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Glendale,6,30000,06,30000,0630000,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Irvine,6,36770,06,36770,0636770,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Irvine,6,36770,06,36770,0636770,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Long Beach,6,43000,06,43000,0643000,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Long Beach,6,43000,06,43000,0643000,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Los Angeles,6,44000,06,44000,0644000,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Los Angeles,6,44000,06,44000,0644000,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Newport Beach,6,51182,06,51182,0651182,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Newport Beach,6,51182,06,51182,0651182,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Orange,6,53980,06,53980,0653980,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Orange,6,53980,06,53980,0653980,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Pasadena,6,56000,06,56000,0656000,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Pasadena,6,56000,06,56000,0656000,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Santa Ana,6,69000,06,69000,0669000,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Santa Ana,6,69000,06,69000,0669000,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Santa Monica,6,70000,06,70000,0670000,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Santa Monica,6,70000,06,70000,0670000,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Torrance,6,80000,06,80000,0680000,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Torrance,6,80000,06,80000,0680000,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Tustin,6,80854,06,80854,0680854,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,37.0,"Los Angeles County, California"
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Tustin,6,80854,06,80854,0680854,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6.0,59.0,"Orange County, California"
31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Louisville/Jefferson County metro government (balance),21,48006,21,48006,2148006,31140,"Louisville/Jefferson County, KY-IN Metro Area",18.0,19.0,"Clark County, Indiana"
31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Louisville/Jefferson County metro government (balance),21,48006,21,48006,2148006,31140,"Louisville/Jefferson County, KY-IN Metro Area",18.0,43.0,"Floyd County, Indiana"
31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Louisville/Jefferson County metro government (balance),21,48006,21,48006,2148006,31140,"Louisville/Jefferson County, KY-IN Metro Area",18.0,61.0,"Harrison County, Indiana"
31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Louisville/Jefferson County metro government (balance),21,48006,21,48006,2148006,31140,"Louisville/Jefferson County, KY-IN Metro Area",18.0,175.0,"Washington County, Indiana"
31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Louisville/Jefferson County metro government (balance),21,48006,21,48006,2148006,31140,"Louisville/Jefferson County, KY-IN Metro Area",21.0,29.0,"Bullitt County, Kentucky"
31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Louisville/Jefferson County metro government (balance),21,48006,21,48006,2148006,31140,"Louisville/Jefferson County, KY-IN Metro Area",21.0,103.0,"Henry County, Kentucky"
31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Louisville/Jefferson County metro government (balance),21,48006,21,48006,2148006,31140,"Louisville/Jefferson County, KY-IN Metro Area",21.0,111.0,"Jefferson County, Kentucky"
31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Louisville/Jefferson County metro government (balance),21,48006,21,48006,2148006,31140,"Louisville/Jefferson County, KY-IN Metro Area",21.0,163.0,"Meade County, Kentucky"
31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Louisville/Jefferson County metro government (balance),21,48006,21,48006,2148006,31140,"Louisville/Jefferson County, KY-IN Metro Area",21.0,179.0,"Nelson County, Kentucky"
31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Louisville/Jefferson County metro government (balance),21,48006,21,48006,2148006,31140,"Louisville/Jefferson County, KY-IN Metro Area",21.0,185.0,"Oldham County, Kentucky"
31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Louisville/Jefferson County metro government (balance),21,48006,21,48006,2148006,31140,"Louisville/Jefferson County, KY-IN Metro Area",21.0,211.0,"Shelby County, Kentucky"
31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Louisville/Jefferson County metro government (balance),21,48006,21,48006,2148006,31140,"Louisville/Jefferson County, KY-IN Metro Area",21.0,215.0,"Spencer County, Kentucky"
31180,"Lubbock, TX",Metropolitan Statistical Area,Lubbock,48,45000,48,45000,4845000,31180,"Lubbock, TX Metro Area",48.0,79.0,"Cochran County, Texas"
31180,"Lubbock, TX",Metropolitan Statistical Area,Lubbock,48,45000,48,45000,4845000,31180,"Lubbock, TX Metro Area",48.0,107.0,"Crosby County, Texas"
31180,"Lubbock, TX",Metropolitan Statistical Area,Lubbock,48,45000,48,45000,4845000,31180,"Lubbock, TX Metro Area",48.0,169.0,"Garza County, Texas"
31180,"Lubbock, TX",Metropolitan Statistical Area,Lubbock,48,45000,48,45000,4845000,31180,"Lubbock, TX Metro Area",48.0,219.0,"Hockley County, Texas"
31180,"Lubbock, TX",Metropolitan Statistical Area,Lubbock,48,45000,48,45000,4845000,31180,"Lubbock, TX Metro Area",48.0,303.0,"Lubbock County, Texas"
31180,"Lubbock, TX",Metropolitan Statistical Area,Lubbock,48,45000,48,45000,4845000,31180,"Lubbock, TX Metro Area",48.0,305.0,"Lynn County, Texas"
31220,"Ludington, MI",Micropolitan Statistical Area,Ludington,26,49640,26,49640,2649640,31220,"Ludington, MI Micro Area",26.0,105.0,"Mason County, Michigan"
31260,"Lufkin, TX",Micropolitan Statistical Area,Lufkin,48,45072,48,45072,4845072,31260,"Lufkin, TX Micro Area",48.0,5.0,"Angelina County, Texas"
31300,"Lumberton, NC",Micropolitan Statistical Area,Lumberton,37,39700,37,39700,3739700,31300,"Lumberton, NC Micro Area",37.0,155.0,"Robeson County, North Carolina"
31340,"Lynchburg, VA",Metropolitan Statistical Area,Lynchburg,51,47672,51,47672,5147672,31340,"Lynchburg, VA Metro Area",51.0,9.0,"Amherst County, Virginia"
31340,"Lynchburg, VA",Metropolitan Statistical Area,Lynchburg,51,47672,51,47672,5147672,31340,"Lynchburg, VA Metro Area",51.0,11.0,"Appomattox County, Virginia"
31340,"Lynchburg, VA",Metropolitan Statistical Area,Lynchburg,51,47672,51,47672,5147672,31340,"Lynchburg, VA Metro Area",51.0,19.0,"Bedford County, Virginia"
31340,"Lynchburg, VA",Metropolitan Statistical Area,Lynchburg,51,47672,51,47672,5147672,31340,"Lynchburg, VA Metro Area",51.0,31.0,"Campbell County, Virginia"
31340,"Lynchburg, VA",Metropolitan Statistical Area,Lynchburg,51,47672,51,47672,5147672,31340,"Lynchburg, VA Metro Area",51.0,680.0,"Lynchburg city, Virginia"
31380,"Macomb, IL",Micropolitan Statistical Area,Macomb,17,45889,17,45889,1745889,31380,"Macomb, IL Micro Area",17.0,109.0,"McDonough County, Illinois"
31420,"Macon-Bibb County, GA",Metropolitan Statistical Area,Macon-Bibb County,13,49008,13,49008,1349008,31420,"Macon-Bibb County, GA Metro Area",13.0,21.0,"Bibb County, Georgia"
31420,"Macon-Bibb County, GA",Metropolitan Statistical Area,Macon-Bibb County,13,49008,13,49008,1349008,31420,"Macon-Bibb County, GA Metro Area",13.0,79.0,"Crawford County, Georgia"
31420,"Macon-Bibb County, GA",Metropolitan Statistical Area,Macon-Bibb County,13,49008,13,49008,1349008,31420,"Macon-Bibb County, GA Metro Area",13.0,169.0,"Jones County, Georgia"
31420,"Macon-Bibb County, GA",Metropolitan Statistical Area,Macon-Bibb County,13,49008,13,49008,1349008,31420,"Macon-Bibb County, GA Metro Area",13.0,207.0,"Monroe County, Georgia"
31420,"Macon-Bibb County, GA",Metropolitan Statistical Area,Macon-Bibb County,13,49008,13,49008,1349008,31420,"Macon-Bibb County, GA Metro Area",13.0,289.0,"Twiggs County, Georgia"
31500,"Madison, IN",Micropolitan Statistical Area,Madison,18,45990,18,45990,1845990,31500,"Madison, IN Micro Area",18.0,77.0,"Jefferson County, Indiana"
31540,"Madison, WI",Metropolitan Statistical Area,Madison,55,48000,55,48000,5548000,31540,"Madison, WI Metro Area",55.0,21.0,"Columbia County, Wisconsin"
31540,"Madison, WI",Metropolitan Statistical Area,Madison,55,48000,55,48000,5548000,31540,"Madison, WI Metro Area",55.0,25.0,"Dane County, Wisconsin"
31540,"Madison, WI",Metropolitan Statistical Area,Madison,55,48000,55,48000,5548000,31540,"Madison, WI Metro Area",55.0,45.0,"Green County, Wisconsin"
31540,"Madison, WI",Metropolitan Statistical Area,Madison,55,48000,55,48000,5548000,31540,"Madison, WI Metro Area",55.0,49.0,"Iowa County, Wisconsin"
31580,"Madisonville, KY",Micropolitan Statistical Area,Madisonville,21,49368,21,49368,2149368,31580,"Madisonville, KY Micro Area",21.0,107.0,"Hopkins County, Kentucky"
31620,"Magnolia, AR",Micropolitan Statistical Area,Magnolia,5,43460,05,43460,0543460,31620,"Magnolia, AR Micro Area",5.0,27.0,"Columbia County, Arkansas"
31680,"Malvern, AR",Micropolitan Statistical Area,Malvern,5,43610,05,43610,0543610,31680,"Malvern, AR Micro Area",5.0,59.0,"Hot Spring County, Arkansas"
31700,"Manchester-Nashua, NH",Metropolitan Statistical Area,Manchester,33,45140,33,45140,3345140,31700,"Manchester-Nashua, NH Metro Area",33.0,11.0,"Hillsborough County, New Hampshire"
31700,"Manchester-Nashua, NH",Metropolitan Statistical Area,Nashua,33,50260,33,50260,3350260,31700,"Manchester-Nashua, NH Metro Area",33.0,11.0,"Hillsborough County, New Hampshire"
31740,"Manhattan, KS",Metropolitan Statistical Area,Manhattan,20,44250,20,44250,2044250,31740,"Manhattan, KS Metro Area",20.0,61.0,"Geary County, Kansas"
31740,"Manhattan, KS",Metropolitan Statistical Area,Manhattan,20,44250,20,44250,2044250,31740,"Manhattan, KS Metro Area",20.0,149.0,"Pottawatomie County, Kansas"
31740,"Manhattan, KS",Metropolitan Statistical Area,Manhattan,20,44250,20,44250,2044250,31740,"Manhattan, KS Metro Area",20.0,161.0,"Riley County, Kansas"
31820,"Manitowoc, WI",Micropolitan Statistical Area,Manitowoc,55,48500,55,48500,5548500,31820,"Manitowoc, WI Micro Area",55.0,71.0,"Manitowoc County, Wisconsin"
31860,"Mankato, MN",Metropolitan Statistical Area,Mankato,27,39878,27,39878,2739878,31860,"Mankato, MN Metro Area",27.0,13.0,"Blue Earth County, Minnesota"
31860,"Mankato, MN",Metropolitan Statistical Area,Mankato,27,39878,27,39878,2739878,31860,"Mankato, MN Metro Area",27.0,103.0,"Nicollet County, Minnesota"
31900,"Mansfield, OH",Metropolitan Statistical Area,Mansfield,39,47138,39,47138,3947138,31900,"Mansfield, OH Metro Area",39.0,139.0,"Richland County, Ohio"
31930,"Marietta, OH",Micropolitan Statistical Area,Marietta,39,47628,39,47628,3947628,31930,"Marietta, OH Micro Area",39.0,167.0,"Washington County, Ohio"
31940,"Marinette, WI-MI",Micropolitan Statistical Area,Marinette,55,49300,55,49300,5549300,31940,"Marinette, WI-MI Micro Area",26.0,109.0,"Menominee County, Michigan"
31940,"Marinette, WI-MI",Micropolitan Statistical Area,Marinette,55,49300,55,49300,5549300,31940,"Marinette, WI-MI Micro Area",55.0,75.0,"Marinette County, Wisconsin"
31980,"Marion, IN",Micropolitan Statistical Area,Marion,18,46908,18,46908,1846908,31980,"Marion, IN Micro Area",18.0,53.0,"Grant County, Indiana"
32000,"Marion, NC",Micropolitan Statistical Area,Marion,37,41420,37,41420,3741420,32000,"Marion, NC Micro Area",37.0,111.0,"McDowell County, North Carolina"
32020,"Marion, OH",Micropolitan Statistical Area,Marion,39,47754,39,47754,3947754,32020,"Marion, OH Micro Area",39.0,101.0,"Marion County, Ohio"
32060,"Marion-Herrin, IL",Micropolitan Statistical Area,Herrin,17,34358,17,34358,1734358,32060,"Marion-Herrin, IL Micro Area",17.0,199.0,"Williamson County, Illinois"
32060,"Marion-Herrin, IL",Micropolitan Statistical Area,Marion,17,46916,17,46916,1746916,32060,"Marion-Herrin, IL Micro Area",17.0,199.0,"Williamson County, Illinois"
32100,"Marquette, MI",Micropolitan Statistical Area,Marquette,26,51900,26,51900,2651900,32100,"Marquette, MI Micro Area",26.0,103.0,"Marquette County, Michigan"
32140,"Marshall, MN",Micropolitan Statistical Area,Marshall,27,40688,27,40688,2740688,32140,"Marshall, MN Micro Area",27.0,83.0,"Lyon County, Minnesota"
32180,"Marshall, MO",Micropolitan Statistical Area,Marshall,29,46316,29,46316,2946316,32180,"Marshall, MO Micro Area",29.0,195.0,"Saline County, Missouri"
32260,"Marshalltown, IA",Micropolitan Statistical Area,Marshalltown,19,49755,19,49755,1949755,32260,"Marshalltown, IA Micro Area",19.0,127.0,"Marshall County, Iowa"
32280,"Martin, TN",Micropolitan Statistical Area,Martin,47,46240,47,46240,4746240,32280,"Martin, TN Micro Area",47.0,183.0,"Weakley County, Tennessee"
32300,"Martinsville, VA",Micropolitan Statistical Area,Martinsville,51,49784,51,49784,5149784,32300,"Martinsville, VA Micro Area",51.0,89.0,"Henry County, Virginia"
32300,"Martinsville, VA",Micropolitan Statistical Area,Martinsville,51,49784,51,49784,5149784,32300,"Martinsville, VA Micro Area",51.0,690.0,"Martinsville city, Virginia"
32340,"Maryville, MO",Micropolitan Statistical Area,Maryville,29,46640,29,46640,2946640,32340,"Maryville, MO Micro Area",29.0,147.0,"Nodaway County, Missouri"
32380,"Mason City, IA",Micropolitan Statistical Area,Mason City,19,50160,19,50160,1950160,32380,"Mason City, IA Micro Area",19.0,33.0,"Cerro Gordo County, Iowa"
32380,"Mason City, IA",Micropolitan Statistical Area,Mason City,19,50160,19,50160,1950160,32380,"Mason City, IA Micro Area",19.0,195.0,"Worth County, Iowa"
32390,"Massena-Ogdensburg, NY",Micropolitan Statistical Area,Massena,36,46019,36,46019,3646019,32390,"Massena-Ogdensburg, NY Micro Area",36.0,89.0,"St. Lawrence County, New York"
32390,"Massena-Ogdensburg, NY",Micropolitan Statistical Area,Ogdensburg,36,54485,36,54485,3654485,32390,"Massena-Ogdensburg, NY Micro Area",36.0,89.0,"St. Lawrence County, New York"
32420,"Mayagüez, PR",Metropolitan Statistical Area,Mayagüez,72,52431,72,52431,7252431,,,,,
32460,"Mayfield, KY",Micropolitan Statistical Area,Mayfield,21,50898,21,50898,2150898,32460,"Mayfield, KY Micro Area",21.0,83.0,"Graves County, Kentucky"
32540,"McAlester, OK",Micropolitan Statistical Area,McAlester,40,44800,40,44800,4044800,32540,"McAlester, OK Micro Area",40.0,121.0,"Pittsburg County, Oklahoma"
32580,"McAllen-Edinburg-Mission, TX",Metropolitan Statistical Area,Edinburg,48,22660,48,22660,4822660,32580,"McAllen-Edinburg-Mission, TX Metro Area",48.0,215.0,"Hidalgo County, Texas"
32580,"McAllen-Edinburg-Mission, TX",Metropolitan Statistical Area,McAllen,48,45384,48,45384,4845384,32580,"McAllen-Edinburg-Mission, TX Metro Area",48.0,215.0,"Hidalgo County, Texas"
32580,"McAllen-Edinburg-Mission, TX",Metropolitan Statistical Area,Mission,48,48768,48,48768,4848768,32580,"McAllen-Edinburg-Mission, TX Metro Area",48.0,215.0,"Hidalgo County, Texas"
32580,"McAllen-Edinburg-Mission, TX",Metropolitan Statistical Area,Pharr,48,57200,48,57200,4857200,32580,"McAllen-Edinburg-Mission, TX Metro Area",48.0,215.0,"Hidalgo County, Texas"
32620,"McComb, MS",Micropolitan Statistical Area,McComb,28,43280,28,43280,2843280,32620,"McComb, MS Micro Area",28.0,113.0,"Pike County, Mississippi"
32620,"McComb, MS",Micropolitan Statistical Area,McComb,28,43280,28,43280,2843280,32620,"McComb, MS Micro Area",28.0,147.0,"Walthall County, Mississippi"
32660,"McMinnville, TN",Micropolitan Statistical Area,McMinnville,47,45100,47,45100,4745100,32660,"McMinnville, TN Micro Area",47.0,177.0,"Warren County, Tennessee"
32700,"McPherson, KS",Micropolitan Statistical Area,McPherson,20,43950,20,43950,2043950,32700,"McPherson, KS Micro Area",20.0,113.0,"McPherson County, Kansas"
32740,"Meadville, PA",Micropolitan Statistical Area,Meadville,42,48360,42,48360,4248360,32740,"Meadville, PA Micro Area",42.0,39.0,"Crawford County, Pennsylvania"
32780,"Medford, OR",Metropolitan Statistical Area,Medford,41,47000,41,47000,4147000,32780,"Medford, OR Metro Area",41.0,29.0,"Jackson County, Oregon"
32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,Memphis,47,48000,47,48000,4748000,32820,"Memphis, TN-MS-AR Metro Area",5.0,35.0,"Crittenden County, Arkansas"
32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,Memphis,47,48000,47,48000,4748000,32820,"Memphis, TN-MS-AR Metro Area",28.0,9.0,"Benton County, Mississippi"
32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,Memphis,47,48000,47,48000,4748000,32820,"Memphis, TN-MS-AR Metro Area",28.0,33.0,"DeSoto County, Mississippi"
32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,Memphis,47,48000,47,48000,4748000,32820,"Memphis, TN-MS-AR Metro Area",28.0,93.0,"Marshall County, Mississippi"
32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,Memphis,47,48000,47,48000,4748000,32820,"Memphis, TN-MS-AR Metro Area",28.0,137.0,"Tate County, Mississippi"
32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,Memphis,47,48000,47,48000,4748000,32820,"Memphis, TN-MS-AR Metro Area",28.0,143.0,"Tunica County, Mississippi"
32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,Memphis,47,48000,47,48000,4748000,32820,"Memphis, TN-MS-AR Metro Area",47.0,47.0,"Fayette County, Tennessee"
